5 12
244,244,244 255,255,255 255,255,255 244,244,244 253,253,253
245,245,245 251,251,251 188,188,188 255,255,255 255,255,255
240,240,240 254,254,254 255,255,255 243,243,243 254,254,254
255,255,255 255,255,255 192,192,192 201,201,201 186,186,186
197,197,197 185,185,185 195,195,195 182,182,182 195,195,195
183,183,183 187,187,187 193,193,193 247,247,247 255,255,255
249,249,249 255,255,255 255,255,255 250,250,250 200,200,200
252,252,252 255,255,255 255,255,255 255,255,255 255,255,255
251,251,251 236,236,236 246,246,246 250,250,250 187,187,187
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 188,188,188
249,249,249 255,255,255 255,255,255 255,255,255 255,255,255
