6 12
251,251,251 188,188,188 253,253,253 255,255,255 255,255,255 0,0,0
255,255,255 251,251,251 247,247,247 255,255,255 252,252,252 0,0,0
255,255,255 193,193,193 245,245,245 254,254,254 244,244,244 0,0,0
255,255,255 253,253,253 249,249,249 253,253,253 252,252,252 0,0,0
252,252,252 179,179,179 200,200,200 209,209,209 179,179,179 0,0,0
249,249,249 254,254,254 255,255,255 255,255,255 252,252,252 0,0,0
242,242,242 195,195,195 187,187,187 255,255,255 255,255,255 0,0,0
253,253,253 248,248,248 252,252,252 255,255,255 247,247,247 0,0,0
255,255,255 201,201,201 183,183,183 241,241,241 255,255,255 0,0,0
255,255,255 255,255,255 250,250,250 255,255,255 237,237,237 0,0,0
179,179,179 177,177,177 184,184,184 255,255,255 255,255,255 0,0,0
255,255,255 253,253,253 238,238,238 250,250,250 255,255,255 0,0,0
