5 12
255,255,255 252,252,252 237,237,237 247,247,247 255,255,255
192,192,192 251,251,251 255,255,255 255,255,255 191,191,191
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
194,194,194 249,249,249 247,247,247 250,250,250 203,203,203
197,197,197 179,179,179 185,185,185 199,199,199 191,191,191
178,178,178 208,208,208 186,186,186 206,206,206 169,169,169
255,255,255 255,255,255 255,255,255 243,243,243 255,255,255
195,195,195 249,249,249 255,255,255 201,201,201 246,246,246
239,239,239 245,245,245 255,255,255 255,255,255 241,241,241
211,211,211 255,255,255 235,235,235 196,196,196 255,255,255
251,251,251 251,251,251 255,255,255 234,234,234 254,254,254
166,166,166 255,255,255 255,255,255 171,171,171 240,240,240
